"postnummer","week","postnummer_first_2","population","positivity_1w","adult_pop","cases_per_capita_2w5","test_per_capita_1w5","longitude","latitude"
"74494","45","74XXX","86","","77","","","16.95273418","59.9331729"
"74495","45","74XXX","1010","","811","","1109.741089","17.01947031","59.89623544"
"74496","45","74XXX","989","0.2380952388","807.000061","743.4943848","2602.230225","17.17076814","59.87192425"
"74497","45","74XXX","814","","676","","887.5739746","17.1859356","59.95944386"
"74530","45","74XXX","1528","0.06666667014","1383","216.9197388","2169.19751","17.07606714","59.64005564"
"74531","45","74XXX","1178","0.07142857462","1058","94.51795959","1323.251465","17.07793732","59.63684673"
"74532","45","74XXX","1510","0.1290322542","1283","311.7692871","2416.211914","17.06942329","59.64486092"
"74533","45","74XXX","1610","0.07142857462","1271","157.3564148","2202.989746","17.07868373","59.65099414"
"74534","45","74XXX","1235","0.09523809701","1103","453.3091431","1903.898438","17.08486138","59.64367553"
"74536","45","74XXX","1114","0.07692307979","956","313.8075256","1359.832642","17.06503518","59.63155003"
"74537","45","74XXX","22","","19","","","17.08344226","59.65307921"
"74538","45","74XXX","687","0.200000003","564","709.2198486","1773.049683","17.06357893","59.62265385"
"74539","45","74XXX","510","","409","","733.4963379","17.07274672","59.64942784"
"74560","45","74XXX","877","0.07692307979","707","141.4427185","1838.755249","17.05727031","59.64512048"
"74561","45","74XXX","1505","","1019","","686.947998","17.05732196","59.64012461"
"74562","45","74XXX","1562","0.1304347813","1322","226.928894","1739.788208","17.06368048","59.64168977"
"74563","45","74XXX","1234","0.09090909362","996.999939","501.5045471","2206.619873","17.05882899","59.63481241"
"74569","45","74XXX","197","","150","","","17.09637832","59.64834347"
"74571","45","74XXX","972","","761","","1051.248413","16.94361391","59.62659032"
"74592","45","74XXX","664","0","555","360.3603516","3063.062988","16.99741194","59.55203029"
"74593","45","74XXX","742","0","554","180.5054169","2166.064941","17.01177107","59.58937362"
"74594","45","74XXX","997","0.1111111119","818","244.4987793","2200.489014","16.95939843","59.63432097"
"74595","45","74XXX","1160","0.1612903178","971","720.906311","3192.584961","16.95751002","59.6867745"
"74596","45","74XXX","1135","0.3000000119","938","959.4882813","2132.196045","17.12549706","59.69705048"
"74597","45","74XXX","895","","722","","1108.033203","17.18765816","59.58072175"
"74598","45","74XXX","634","0","531","188.3239136","2824.858643","17.13837612","59.55641757"
"74599","45","74XXX","787","0.2857142985","667","749.6251831","2098.950439","17.3503491","59.48363665"
"74631","45","74XXX","1538","0.2142857164","1268","709.7791748","2208.201904","17.54509872","59.55511311"
"74632","45","74XXX","1509","0.1818181872","1204","332.2259216","1827.242554","17.52936376","59.56403432"
"74633","45","74XXX","2516","0.1481481493","2180","504.5871582","2477.064209","17.51913184","59.57095004"
"74634","45","74XXX","1166","0.200000003","959","521.3764038","2606.88208","17.49739301","59.57789945"
"74635","45","74XXX","994","0.1851851791","775","1161.290283","3483.87085","17.51075756","59.56576163"
"74636","45","74XXX","884","0.1538461596","749","534.0454102","1735.647583","17.52075079","59.55748264"
"74637","45","74XXX","1824","0.1666666716","1266","1105.845215","3317.535645","17.51616179","59.54589119"
"74638","45","74XXX","1030","0.05882352963","799","625.7822266","2127.659668","17.50394364","59.55877125"
"74639","45","74XXX","1097","0.05555555597","834","479.6163025","2158.273438","17.49735127","59.56709002"
"74641","45","74XXX","1205","0.1199999973","873.999939","800.9154053","2860.412109","17.48157238","59.57053916"
"74650","45","74XXX","35","","32","","","17.5593514","59.56012283"
"74651","45","74XXX","1278","0.150000006","1053","854.7008667","1899.335205","17.5345825","59.57376344"
"74652","45","74XXX","819","0.3157894611","662","1963.746216","2870.090576","17.50690906","59.58282182"
"74691","45","74XXX","1273","0.200000003","1015.000061","492.6108093","1970.443237","17.46322232","59.54351712"
"74692","45","74XXX","270","","216","","2314.814697","17.50269135","59.59515953"
"74693","45","74XXX","1636","0.15625","1346","668.6478271","2377.414551","17.44730116","59.62259794"
"74694","45","74XXX","475","","396.0000305","","2272.727051","17.54312535","59.66088959"
"74695","45","74XXX","1078","0.04545454681","814","122.8501205","2702.702637","17.60704361","59.67900618"
"74696","45","74XXX","1260","0.1351351291","1017","688.2988892","3638.151367","17.58548533","59.71132841"
"74730","45","74XXX","817","0.571428597","669","1494.768311","2092.675537","18.09186793","60.06217375"
"74731","45","74XXX","840","0.2962962985","674","1483.679565","4005.934814","18.08417996","60.07068058"
"74732","45","74XXX","845","0.08333333582","627","637.9585571","1913.87561","18.07427488","60.07231477"
"74740","45","74XXX","501","","410","","975.6097412","18.16607981","60.16620476"
"74741","45","74XXX","522","","422","","1658.767822","18.18492756","60.16652621"
"74742","45","74XXX","509","","431","","464.0371094","18.19020659","60.17808874"
"74743","45","74XXX","585","","474","","1898.734131","18.1780882","60.17268756"
"74744","45","74XXX","616","","521","","383.8771667","18.17486174","60.17889061"
"74791","45","74XXX","1644","0.1481481493","1330","526.3157959","2030.075195","18.06973847","60.08739331"
"74792","45","74XXX","502","0.09090909362","412.9999695","242.1307678","2663.438477","18.24804152","60.07857884"
"74793","45","74XXX","824","0.2727272809","669","448.430481","1644.245117","18.08493681","60.00406492"
"74794","45","74XXX","964","0.150000006","768","520.833313","2604.166748","17.93175735","60.02759546"
"74795","45","74XXX","613","0.09090909362","505","198.0198059","2178.217773","18.15322495","60.19599317"
"74830","45","74XXX","678","","569","","878.7346191","17.8649387","60.2010601"
"74831","45","74XXX","959","0","822","0","1581.508545","17.89193144","60.19451359"
"74832","45","74XXX","937","0","756","264.5502625","1587.301636","17.94134236","60.19951162"
"74840","45","74XXX","723","","544","","1654.411743","17.69664724","60.22201497"
"74841","45","74XXX","622","0.1818181872","530","1132.075439","2075.47168","17.69984139","60.22832825"
"74842","45","74XXX","705","","613","","978.7928467","17.71058538","60.23060966"
"74850","45","74XXX","575","","481.0000305","","1039.500977","17.65797684","60.26134032"
"74891","45","74XXX","423","","353","","0","17.95063856","60.14614304"
"74892","45","74XXX","607","","511","","587.0841675","17.95852608","60.27387821"
"74893","45","74XXX","344","","281","","711.7437744","17.80296063","60.17531577"
"74894","45","74XXX","725","0.1875","572","524.4755249","2797.202881","17.68842283","60.17559663"
"74895","45","74XXX","715","","595","","1176.470581","17.59045081","60.17977949"
"74896","45","74XXX","449","","362","","1104.972412","17.68336211","60.27257736"
"74935","45","74XXX","814","0.09090909362","783","1021.711365","4214.55957","17.08103087","59.63002224"
"74940","45","74XXX","43","","37","","","17.13585683","59.64351046"
"74941","45","74XXX","1367","0.06060606241","1135","352.4229126","2907.489014","17.10471953","59.64735883"
"74942","45","74XXX","1733","0.2424242496","1342","1192.250366","2459.016357","17.11449532","59.63772034"
"74943","45","74XXX","122","","110","","","17.10738846","59.63603553"
"74944","45","74XXX","1688","0.06666667014","1277","156.6170654","2349.256104","17.12020028","59.62657756"
"74945","45","74XXX","1819","0.06666667014","1440","347.222229","2083.333252","17.10576136","59.62769068"
"74946","45","74XXX","199","","128","","","17.1344251","59.63588506"
"74948","45","74XXX","1564","0.1355932206","1165","858.3690796","5064.377441","17.07690274","59.60007735"
"74949","45","74XXX","1325","0.06666667014","1203","249.3765564","2493.765625","17.08995464","59.63435796"
"74950","45","74XXX","844","0.150000006","688","726.7442017","2906.976807","17.33343017","59.65217037"
"74951","45","74XXX","1562","0.2222222239","1273","785.5459595","2120.974121","17.29665572","59.60018995"
"74952","45","74XXX","1057","0.150000006","815","490.7975464","2453.987793","17.25679504","59.62583714"
"74959","45","74XXX","694","","460","","1086.956543","17.08660786","59.63548511"
"74960","45","74XXX","779","0.1818181872","623","802.5682373","1765.650024","17.30577091","59.73082954"
"74961","45","74XXX","1157","0.125","860","1046.511597","2790.697754","17.32080365","59.7407323"
"74962","45","74XXX","980","0.04545454681","826","121.0653763","2663.438232","17.41190037","59.7045454"
"74963","45","74XXX","1457","0.115384616","1208","413.9072876","2152.317871","17.24418078","59.75935025"
"74970","45","74XXX","977","","763","","1179.554443","16.9262214","59.77743925"
"74971","45","74XXX","898","0.08333333582","761","262.8121033","1576.872559","16.87017344","59.79381968"
"74972","45","74XXX","1253","0","1029","0","2818.270264","17.05498388","59.7948285"
"75217","45","75XXX","1293","0.03999999911","1093","182.9826202","2287.282715","17.6235846","59.86765445"
"75218","45","75XXX","657","0.1538461596","563","1065.71936","2309.058594","17.61214097","59.86560427"
"75219","45","75XXX","259","","221","","3619.909424","17.60997596","59.86681473"
"75220","45","75XXX","1700","0.174999997","1346","965.824646","2971.768311","17.61388349","59.86891333"
"75221","45","75XXX","2249","0.04651162773","1747","228.9639435","2461.362305","17.60512347","59.86635135"
"75222","45","75XXX","284","","254.9999847","","1176.470703","17.62542619","59.8656378"
"75223","45","75XXX","484","0.07692307979","455","439.5604248","2857.142822","17.62447254","59.8640558"
"75224","45","75XXX","953","0.1764705926","851","352.5264282","1997.64978","17.61851958","59.86111218"
"75225","45","75XXX","913","0.1000000015","820.000061","487.8048401","1219.512085","17.62653815","59.86415717"
"75226","45","75XXX","936","0.2631579041","861.999939","696.0557251","2204.176514","17.6217457","59.86329677"
"75227","45","75XXX","784","0.1000000015","700","142.8571472","1428.571411","17.619772","59.86444915"
"75228","45","75XXX","1111","0.1111111119","965.000061","414.5077515","2797.927246","17.59773246","59.87340624"
"75229","45","75XXX","1400","0.1785714328","1225","897.9591675","2285.714355","17.60967314","59.86329577"
"75230","45","75XXX","1186","0","1011","395.6478882","2077.151367","17.60229236","59.86188744"
"75231","45","75XXX","1616","0.09302325547","1374","509.4614258","3129.548828","17.60325021","59.85690441"
"75232","45","75XXX","815","0.1875","799","750.9386597","2002.503174","17.61758772","59.85710018"
"75233","45","75XXX","809","0.1111111119","795","628.9308472","2264.150879","17.61935601","59.85588599"
"75234","45","75XXX","1048","0.125","1033","387.2216797","2323.330078","17.61353432","59.85357179"
"75235","45","75XXX","557","0.04761904851","554","541.5162354","3790.61377","17.6177014","59.85932091"
"75236","45","75XXX","613","0.1666666716","528","568.1818237","2272.727295","17.62501437","59.84665633"
"75237","45","75XXX","2161","0.1707317084","1922","520.2913818","2133.19458","17.63915859","59.84392244"
"75238","45","75XXX","700","0.3076923192","632","791.1392212","2056.961914","17.61865544","59.85244122"
"75239","45","75XXX","1784","0.1111111119","1513.000122","396.5630798","2379.378418","17.61600172","59.84563144"
"75240","45","75XXX","1313","0.115384616","1179","508.9058533","2205.258789","17.61279723","59.84274155"
"75241","45","75XXX","1087","0.1176470593","905","441.9889526","1878.453003","17.60772371","59.84236794"
"75242","45","75XXX","1154","0.1428571492","1018","491.1591492","1375.245605","17.59893634","59.84176134"
"75243","45","75XXX","1077","0.09090909362","941.000061","531.3496094","2337.938232","17.59920267","59.83974091"
"75244","45","75XXX","848","0.2666666806","748","668.4492188","2005.347534","17.60128038","59.83336577"
"75257","45","75XXX","567","0.1923076957","518","1544.401489","5019.305176","17.63194677","59.83628074"
"75258","45","75XXX","452","0.1818181872","428","700.9345703","2570.093506","17.60637382","59.83667849"
"75260","45","75XXX","1914","0.150000006","1524","853.0183716","2624.671875","17.57700235","59.85642908"
"75261","45","75XXX","916","","915.999939","","873.3624878","17.5897143","59.85020337"
"75262","45","75XXX","1107","0.125","1023","879.7653809","1564.027344","17.59435642","59.84962083"
"75263","45","75XXX","1834","0.08108107746","1499","333.5556946","2468.312256","17.57702813","59.83422251"
"75264","45","75XXX","1359","0","1140","175.4385986","1491.228027","17.60869814","59.8520966"
"75265","45","75XXX","198","","159","","","17.56992465","59.84547921"
"75266","45","75XXX","1144","0","913","438.1160889","1861.993408","17.56511537","59.85188474"
"75267","45","75XXX","1966","0.1428571492","1492","536.1930542","2345.844482","17.55563286","59.85421055"
"75268","45","75XXX","386","","258","","2713.178223","17.55270083","59.8488704"
"75269","45","75XXX","857","0.1000000015","592","168.9189148","1689.189209","17.55916011","59.8523154"
"75271","45","75XXX","418","","415","","1204.819336","17.60023817","59.85367625"
"75272","45","75XXX","974","0.1304347813","909","440.0440063","2530.25293","17.59001617","59.85160814"
"75273","45","75XXX","1018","0.1739130467","941","1062.699219","2444.208252","17.59111807","59.84784243"
"75308","45","75XXX","963","0.1176470593","800.000061","249.9999847","2124.999756","17.64955605","59.85209854"
"75309","45","75XXX","582","0.1875","556","899.2805786","2877.697754","17.64317631","59.84976196"
"75310","45","75XXX","562","","506","","1778.656128","17.63141077","59.85701127"
"75311","45","75XXX","567","0.2142857164","538","929.368042","2602.230469","17.63059732","59.86047312"
"75312","45","75XXX","1157","0.1224489808","1074","1024.208618","4562.383789","17.625096","59.85859537"
"75313","45","75XXX","908","0.1363636404","856","700.9345703","2570.093506","17.62256681","59.86043757"
"75314","45","75XXX","841","0.1666666716","807","495.6629639","2230.483154","17.62706205","59.862056"
"75315","45","75XXX","830","0","785","254.7770691","1656.050903","17.62903267","59.86319514"
"75316","45","75XXX","906","0.1428571492","824","364.0776672","1699.029175","17.63297681","59.86387072"
"75317","45","75XXX","1415","0.03846153989","1208","165.562912","2152.317871","17.65333284","59.85052606"
"75318","45","75XXX","3162","0.1739130467","2585","618.9555054","2669.245605","17.65729724","59.8473465"
"75319","45","75XXX","842","0.0625","789","253.4854279","2027.883423","17.65012393","59.85627383"
"75320","45","75XXX","1023","0.200000003","917","763.3587646","2726.28125","17.6401453","59.8588156"
